Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),CH4 (ppm),H2O (ppm),C2H6 (ppb),R,C2/C1,Battery Charge (V),Power Input (mV),Current (mA),SOC (%),TEC Sink Temp (degC),Wall Code,Latitude,Longitude
01/26/2024 11:10:05.874,1,239.993,22.1664,32.1105,21.7000,31.7684,22.1664,1.9599,10525.9,20.5838,-0.695871,-1,10188,3200,-3835,7,18.662,1023,No Data,No Data
01/26/2024 11:10:06.868,1,240.012,22.1922,32.1513,21.7026,31.7782,22.1922,1.9611,10519.8,19.4879,-0.723947,-1,10213,3200,-4002,7,18.658,1023,No Data,No Data
01/26/2024 11:10:07.861,1,239.979,22.2160,32.1928,21.7053,31.8564,22.2160,1.9615,10527.1,18.4824,-0.771447,-1,10204,3200,-3890,7,18.653,1023,No Data,No Data
01/26/2024 11:10:08.854,1,240.017,22.2182,32.2352,21.7078,31.8759,22.2182,1.96299,10517.6,17.2809,-0.813558,-1,10185,3200,-3834,7,18.650,1023,No Data,No Data
01/26/2024 11:10:09.847,1,240.002,22.1624,32.2759,21.7126,31.9345,22.1624,1.962,10521.3,15.2316,-0.828345,-1,10195,3200,-4006,7,18.648,1023,No Data,No Data
01/26/2024 11:10:10.841,1,239.975,22.3438,32.3168,21.7185,31.9736,22.3438,1.96847,10520.8,14.0609,-0.833979,-1,10181,3200,-3810,7,18.644,1023,No Data,No Data
01/26/2024 11:10:11.834,1,239.993,22.1914,32.3588,21.7204,32.0225,22.1914,1.96907,10517.8,12.8736,-0.850537,-1,10212,3200,-3973,7,18.639,1023,No Data,No Data
01/26/2024 11:10:12.827,1,239.985,22.1893,32.3461,21.7129,32.0713,22.1893,1.9696,10515,9.9966,-0.914093,-1,10225,3200,-3941,7,18.634,1023,No Data,No Data
01/26/2024 11:10:13.821,1,239.994,22.2758,32.3517,21.7068,32.0713,22.2758,1.9736,10505,8.8139,-0.929066,-1,10180,3200,-3809,7,18.628,1023,No Data,No Data
01/26/2024 11:10:14.814,1,240.005,22.3456,32.3932,21.7014,32.1299,22.3456,1.97866,10495.3,6.87041,-0.947202,-1,10220,3200,-4039,7,18.623,1023,No Data,No Data
01/26/2024 11:10:15.807,1,240.018,22.4623,32.4348,21.6865,32.1690,22.4623,1.98304,10490.3,4.05161,-0.959606,-1,10206,3200,-3791,7,18.621,1023,No Data,No Data
01/26/2024 11:10:16.800,1,239.994,22.3648,32.4753,21.6668,32.2277,22.3648,1.98652,10489.7,1.75888,-0.972391,-1,10206,3200,-3791,7,18.618,1023,No Data,No Data
01/26/2024 11:10:17.794,1,239.988,22.4958,32.5160,21.6509,32.2667,22.4958,1.99188,10488.2,-1.38377,-0.978966,-1,10211,3200,-4021,7,18.615,1023,No Data,No Data
01/26/2024 11:10:18.787,1,239.992,22.4992,32.5567,21.6370,32.2960,22.4992,1.99398,10483.7,-3.83071,-0.983955,-1,10194,3200,-3797,7,18.613,1023,No Data,No Data
01/26/2024 11:10:19.979,1,240.039,22.5607,32.6018,21.6295,32.3644,22.5607,1.99785,10470.1,-6.58355,-0.987602,-1,10197,3200,-4030,7,18.610,1023,No Data,No Data
01/26/2024 11:10:20.972,1,240.007,22.6056,32.6372,21.6239,32.3937,22.6056,2.00381,10468.4,-9.02548,-0.989646,-1,10180,3200,-3817,7,18.607,1023,No Data,No Data
01/26/2024 11:10:21.965,1,240.004,22.5459,32.5981,21.6062,32.4621,22.5459,2.00552,10464.8,-11.8662,-0.991632,-1,10217,3200,-4020,7,18.603,1023,No Data,No Data
01/26/2024 11:10:22.959,1,240.011,22.5649,32.6381,21.5975,32.4621,22.5649,2.01004,10460.9,-14.4326,-0.99312,-1,10184,3200,-3896,7,18.601,1023,No Data,No Data
01/26/2024 11:10:23.952,1,240.002,22.5445,32.6796,21.6134,32.5403,22.5445,2.01494,10451,-15.8569,-0.994217,-1,10184,3200,-3845,7,18.598,1023,No Data,No Data
01/26/2024 11:10:24.945,1,239.998,22.5545,32.7202,21.6367,32.5598,22.5545,2.01352,10440.9,-17.8539,-0.994935,-1,10214,3200,-4009,7,18.598,1023,No Data,No Data
01/26/2024 11:10:25.939,1,240.011,22.7652,32.7605,21.7321,32.6282,22.7652,2.01841,10429.5,-19.9456,-0.99555,-1,10193,3200,-3957,7,18.594,1023,No Data,No Data
01/26/2024 11:10:26.932,1,240.023,22.8077,32.8006,21.7805,32.6575,22.8077,2.02083,10423.3,-20.5508,-0.995807,-1,10206,3200,-4055,7,18.591,1023,No Data,No Data
01/26/2024 11:10:27.925,1,239.988,22.9628,32.8410,21.7316,32.6771,22.9628,2.02305,10467,-22.8643,-0.996125,-1,10182,3200,-3893,7,18.589,1023,No Data,No Data
01/26/2024 11:10:28.918,1,239.998,22.8931,32.8815,21.6826,32.7455,22.8931,2.02443,10527.8,-24.2684,-0.996403,-1,10168,3200,-3859,7,18.587,1023,No Data,No Data
01/26/2024 11:10:29.912,1,240.009,22.8388,32.9212,21.6378,32.7650,22.8388,2.02586,10581.8,-25.4689,-0.996691,-1,10214,3200,-4015,7,18.585,1023,No Data,No Data
01/26/2024 11:10:30.905,1,240.004,23.0003,32.9613,21.5824,32.8432,23.0003,2.02941,10635.6,-26.6385,-0.996915,-1,10165,3200,-4006,7,18.581,1023,No Data,No Data
01/26/2024 11:10:31.898,1,239.997,22.9234,33.0017,21.5321,32.8530,22.9234,2.02729,10672.6,-26.4416,-0.997165,-1,10179,3200,-3822,7,18.577,1023,No Data,No Data
01/26/2024 11:10:32.892,1,239.996,22.8565,33.0284,21.4896,32.9214,22.8565,2.02512,10706.9,-26.8245,-0.99716,-1,10206,3200,-3903,7,18.574,1023,No Data,No Data
01/26/2024 11:10:33.885,1,240.017,22.8213,33.0145,21.4552,32.9507,22.8213,2.02617,10720.6,-27.0609,-0.99746,-1,10185,3200,-4049,7,18.567,1023,No Data,No Data
01/26/2024 11:10:34.878,1,239.982,22.6262,33.0547,21.4312,32.9995,22.6262,2.02125,10737.3,-27.2819,-0.996306,-1,10213,3200,-4001,7,18.565,1023,No Data,No Data
01/26/2024 11:10:35.871,1,239.998,22.7228,33.0942,21.4122,33.0484,22.7228,2.02257,10721.2,-27.1492,-0.995422,-1,10172,3200,-3857,7,18.561,1023,No Data,No Data
01/26/2024 11:10:36.865,1,240.002,22.9912,33.1349,21.3871,33.0484,22.9912,2.02587,10691.2,-26.2733,-0.995239,-1,10209,3200,-3869,7,18.558,1023,No Data,No Data
01/26/2024 11:10:37.858,1,239.998,23.0244,33.1741,21.3581,33.1461,23.0244,2.02327,10665.1,-25.7839,-0.994693,-1,10184,3200,-4000,7,18.555,1023,No Data,No Data
01/26/2024 11:10:38.851,1,240.008,23.0467,33.2137,21.3400,33.1656,23.0467,2.02205,10630.3,-24.3059,-0.994106,-1,10212,3200,-4071,7,18.550,1023,No Data,No Data
01/26/2024 11:10:40.043,1,240.018,22.9965,33.2546,21.3298,33.2438,22.9965,2.01818,10610.5,-24.2556,-0.992944,-1,10173,3200,-4071,7,18.549,1023,No Data,No Data
01/26/2024 11:10:41.036,1,239.99,23.0982,33.3005,21.3235,33.2438,23.0982,2.01639,10588.8,-22.512,-0.991241,-1,10204,3200,-3994,7,18.545,1023,No Data,No Data
01/26/2024 11:10:42.030,1,239.992,23.0452,33.0345,21.3314,33.3219,23.0452,2.01169,10577.3,-21.8598,-0.986606,-1,10173,3200,-3860,7,18.543,1023,No Data,No Data
01/26/2024 11:10:43.023,1,240.019,23.1537,33.0738,21.3483,33.3415,23.1537,2.01257,10541,-20.1578,-0.984097,-1,10173,3200,-3860,7,18.541,1023,No Data,No Data
01/26/2024 11:10:44.016,1,239.987,23.1912,33.1138,21.3638,33.3903,23.1912,2.01341,10533.4,-18.8219,-0.980878,-1,10207,3200,-3837,7,18.538,1023,No Data,No Data
01/26/2024 11:10:45.010,1,239.99,23.2682,33.1531,21.3816,33.4392,23.2682,2.01058,10526.8,-17.2422,-0.975677,-1,10163,3200,-3888,7,18.534,1023,No Data,No Data
01/26/2024 11:10:46.003,1,240.008,23.2952,33.1929,21.4068,33.4587,23.2952,2.00639,10517.2,-15.4984,-0.967722,-1,10205,3200,-4040,7,18.530,1023,No Data,No Data
01/26/2024 11:10:46.996,1,240.001,23.2590,33.2328,21.4197,33.5369,23.2590,2.00183,10512.4,-13.8979,-0.954617,-1,10207,3200,-4027,7,18.530,1023,No Data,No Data
01/26/2024 11:10:47.989,1,240.002,23.2011,33.2720,21.4264,33.5369,23.2011,2.00026,10512.6,-11.9481,-0.945305,-1,10208,3200,-3993,7,18.528,1023,No Data,No Data
01/26/2024 11:10:48.983,1,239.999,23.1667,33.3117,21.4495,33.6248,23.1667,1.99796,10513.8,-9.97524,-0.939378,-1,10174,3200,-3950,7,18.525,1023,No Data,No Data
01/26/2024 11:10:49.976,1,240.009,23.0810,33.3515,21.4717,33.6346,23.0810,1.99375,10510.1,-8.25748,-0.93993,-1,10192,3200,-3908,7,18.522,1023,No Data,No Data
01/26/2024 11:10:50.969,1,239.989,23.1217,33.3892,21.4882,33.6932,23.1217,1.9923,10522.5,-6.60929,-0.95212,-1,10180,3200,-3887,7,18.521,1023,No Data,No Data
01/26/2024 11:10:51.962,1,240.005,23.3154,33.4304,21.4948,33.7323,23.3154,1.99451,10518.5,-4.37138,-0.955973,-1,10170,3200,-3937,7,18.520,1023,No Data,No Data
01/26/2024 11:10:52.956,1,239.992,23.3099,33.4680,21.4907,33.7811,23.3099,1.98996,10522.5,-2.63266,-0.963682,-1,10202,3200,-3878,7,18.518,1023,No Data,No Data
01/26/2024 11:10:53.949,1,239.993,23.3939,33.5074,21.5026,33.8300,23.3939,1.98939,10535.8,-0.204629,-0.970417,-1,10182,3200,-3886,7,18.518,1023,No Data,No Data
01/26/2024 11:10:54.942,1,239.991,23.2960,33.5463,21.5095,33.8398,23.2960,1.98569,10541.5,1.37021,-0.974142,-1,10166,3200,-3879,7,18.517,1023,No Data,No Data
01/26/2024 11:10:55.936,1,239.984,23.0926,33.5847,21.5142,33.9082,23.0926,1.97822,10556.4,3.28361,-0.979259,-1,10206,3200,-3840,7,18.516,1023,No Data,No Data
01/26/2024 11:10:56.929,1,240.014,23.0346,33.6246,21.5280,33.9277,23.0346,1.97531,10552.2,5.01968,-0.984035,-1,10164,3200,-3847,7,18.514,1023,No Data,No Data
01/26/2024 11:10:57.922,1,240,22.9679,33.6626,21.5470,33.9961,22.9679,1.97256,10553.4,6.50843,-0.986918,-1,10172,3200,-3856,7,18.512,1023,No Data,No Data
01/26/2024 11:10:58.915,1,239.98,23.2424,33.6723,21.5644,34.0254,23.2424,1.97324,10557,8.28518,-0.988725,-1,10199,3200,-3860,7,18.510,1023,No Data,No Data
01/26/2024 11:10:59.909,1,240,23.3118,33.6447,21.5826,34.0254,23.3118,1.9701,10554.5,10.0214,-0.990243,-1,10170,3200,-3868,7,18.510,1023,No Data,No Data
01/26/2024 11:11:01.001,1,240.008,23.2201,33.6867,21.5922,34.1133,23.2201,1.96585,10553.5,11.8702,-0.992346,-1,10170,3200,-3845,7,18.509,1023,No Data,No Data
01/26/2024 11:11:01.995,1,239.988,23.2691,33.7272,21.6007,34.1231,23.2691,1.96344,10561.6,13.3486,-0.993529,-1,10197,3200,-3864,7,18.508,1023,No Data,No Data
01/26/2024 11:11:02.988,1,239.987,23.3485,33.7647,21.6136,34.1720,23.3485,1.96175,10566.1,14.834,-0.993989,-1,10165,3200,-3855,7,18.506,1023,No Data,No Data
01/26/2024 11:11:03.981,1,239.993,23.2969,33.8035,21.6254,34.2208,23.2969,1.96133,10569.1,16.5079,-0.994398,-1,10165,3200,-3855,7,18.503,1023,No Data,No Data
01/26/2024 11:11:04.974,1,240.008,23.3836,33.8418,21.6336,34.2697,23.3836,1.96135,10553.1,17.5801,-0.994589,-1,10163,3200,-3852,7,18.500,1023,No Data,No Data
01/26/2024 11:11:05.968,1,239.99,23.3559,33.8798,21.6411,34.3185,23.3559,1.95935,10566.8,18.9831,-0.994532,-1,10200,3200,-3841,7,18.497,1023,No Data,No Data
01/26/2024 11:11:06.961,1,240.002,23.3347,33.9182,21.6415,34.3283,23.3347,1.95913,10568.6,19.8808,-0.994628,-1,10162,3200,-3842,7,18.494,1023,No Data,No Data
01/26/2024 11:11:07.954,1,240.007,23.4029,33.9380,21.6333,34.4162,23.4029,1.96151,10560.6,20.8118,-0.993241,-1,10162,3200,-3893,7,18.494,1023,No Data,No Data
01/26/2024 11:11:08.948,1,240,23.4373,33.8985,21.6247,34.4162,23.4373,1.96296,10562.8,21.4512,-0.99118,-1,10182,3200,-3927,6,18.493,1023,No Data,No Data
01/26/2024 11:11:09.941,1,239.974,23.4673,33.9375,21.6206,34.4748,23.4673,1.96428,10570.1,22.4685,-0.986945,-1,10167,3200,-3988,6,18.491,1023,No Data,No Data
01/26/2024 11:11:11.033,1,240.015,23.5725,33.9787,21.6145,34.5139,23.5725,1.96658,10560.6,23.0813,-0.980062,-1,10175,3200,-3996,6,18.488,1023,No Data,No Data
01/26/2024 11:11:12.027,1,240,23.4513,34.0176,21.6041,34.5530,23.4513,1.96759,10553.5,22.8534,-0.972541,-1,10186,3200,-4044,6,18.481,1023,No Data,No Data
01/26/2024 11:11:13.020,1,239.994,23.5703,34.0560,21.5899,34.6116,23.5703,1.96896,10550,24.1976,-0.960305,-1,10200,3200,-4030,6,18.478,1023,No Data,No Data
01/26/2024 11:11:14.013,1,239.986,23.5260,34.0938,21.5754,34.6116,23.5260,1.97131,10555.4,24.9047,-0.942035,-1,10157,3200,-3997,6,18.474,1023,No Data,No Data
01/26/2024 11:11:15.007,1,240.025,23.4970,34.1306,21.5722,34.6996,23.4970,1.97336,10539.1,24.8405,-0.917004,-1,10156,3200,-3940,6,18.469,1023,No Data,No Data
01/26/2024 11:11:16.000,1,240,23.5268,34.1691,21.5646,34.7093,23.5268,1.97636,10530,24.9734,-0.878638,-1,10174,3200,-3872,6,18.465,1023,No Data,No Data
01/26/2024 11:11:16.993,1,239.982,23.6552,34.2076,21.5440,34.7484,23.6552,1.97958,10532.6,25.0105,-0.821996,-1,10194,3200,-3884,6,18.460,1023,No Data,No Data
01/26/2024 11:11:17.986,1,239.998,23.6336,34.2445,21.5198,34.8070,23.6336,1.9801,10525.3,25.1024,-0.752078,-1,10171,3200,-3903,6,18.458,1023,No Data,No Data
01/26/2024 11:11:18.980,1,240.007,23.7544,34.2824,21.4996,34.8168,23.7544,1.98384,10514.8,24.9434,-0.651759,-1,10158,3200,-3952,6,18.456,1023,No Data,No Data
01/26/2024 11:11:19.973,1,239.991,23.6569,34.3202,21.4813,34.9047,23.6569,1.9844,10517.4,25.2017,-0.537949,-1,10169,3200,-4015,6,18.453,1023,No Data,No Data
01/26/2024 11:11:21.066,1,239.997,23.7208,34.3246,21.4676,34.9047,23.7208,1.98957,10513.2,25.6315,-0.380135,-1,10182,3200,-4037,6,18.451,1023,No Data,No Data
01/26/2024 11:11:22.059,1,240.006,23.8588,34.3266,21.4530,34.9047,23.8588,1.99628,10506.2,25.137,-0.167018,-1,10197,3200,-4004,6,18.449,1023,No Data,No Data
01/26/2024 11:11:23.052,1,239.997,23.7733,34.3633,21.4425,34.9731,23.7733,1.99494,10498.2,24.6991,0.0139316,-1,10170,3200,-3998,6,18.448,1023,No Data,No Data
01/26/2024 11:11:24.045,1,239.979,23.8877,34.4015,21.4395,35.0024,23.8877,1.99856,10499.6,24.5485,0.193221,-1,10163,3200,-3899,6,18.445,1023,No Data,No Data
01/26/2024 11:11:25.039,1,240.005,23.9100,34.4388,21.4426,35.0806,23.9100,2.00199,10495.5,24.0595,0.336359,-1,10163,3200,-3899,6,18.443,1023,No Data,No Data
01/26/2024 11:11:26.032,1,240.008,23.7961,34.4770,21.4512,35.1001,23.7961,2.00174,10491.1,23.7632,0.414782,-1,10152,3200,-3887,6,18.440,1023,No Data,No Data
01/26/2024 11:11:27.025,1,240.005,23.9408,34.5136,21.4585,35.1588,23.9408,2.00662,10483.6,23.165,0.461093,-1,10165,3200,-3935,6,18.441,1023,No Data,No Data
01/26/2024 11:11:28.019,1,239.993,23.8787,34.5512,21.4625,35.1979,23.8787,2.00483,10473.8,22.5296,0.48746,-1,10155,3200,-4029,6,18.440,1023,No Data,No Data
01/26/2024 11:11:29.012,1,240.001,23.9117,34.5885,21.4657,35.2272,23.9117,2.00392,10468.7,21.9331,0.512571,-1,10172,3200,-3995,6,18.442,1023,No Data,No Data
01/26/2024 11:11:30.005,1,240.002,23.8681,34.6256,21.4743,35.2956,23.8681,2.00422,10461.4,21.0537,0.506157,-1,10194,3200,-3900,6,18.442,1023,No Data,No Data
01/26/2024 11:11:30.998,1,240.017,24.0006,34.6627,21.4955,35.2956,24.0006,2.00491,10450.8,20.2451,0.452148,-1,10192,3200,-3994,6,18.442,1023,No Data,No Data
01/26/2024 11:11:31.992,1,240.013,23.9902,34.6990,21.5111,35.3835,23.9902,2.00447,10449.1,19.3995,0.352153,-1,10179,3200,-3981,6,18.442,1023,No Data,No Data
01/26/2024 11:11:32.985,1,240.002,23.8144,34.7265,21.5225,35.3933,23.8144,2.00162,10435.7,18.2403,0.204749,-1,10190,3200,-3901,6,18.442,1023,No Data,No Data
01/26/2024 11:11:33.978,1,239.96,23.9193,34.6758,21.5341,35.4421,23.9193,2.0007,10444,17.2285,0.0328586,-1,10190,3200,-3991,6,18.440,1023,No Data,No Data
01/26/2024 11:11:34.972,1,240.008,24.0556,34.7135,21.5481,35.4910,24.0556,2.00171,10429.9,16.128,-0.141316,-1,10158,3200,-4046,6,18.441,1023,No Data,No Data
01/26/2024 11:11:35.965,1,239.996,24.1173,34.7508,21.5578,35.5105,24.1173,1.99835,10428.3,15.2277,-0.266079,-1,10186,3200,-3904,6,18.440,1023,No Data,No Data
01/26/2024 11:11:36.958,1,240.006,24.1187,34.7874,21.5627,35.5887,24.1187,1.99764,10424.4,14.2895,-0.353876,-1,10185,3200,-3968,6,18.442,1023,No Data,No Data
01/26/2024 11:11:37.951,1,240.013,24.0502,34.8245,21.5732,35.5887,24.0502,1.9963,10413.2,12.9781,-0.397054,-1,10164,3200,-3994,6,18.442,1023,No Data,No Data
01/26/2024 11:11:38.945,1,240.009,24.0678,34.8615,21.5811,35.6277,24.0678,1.99295,10407.5,12.0176,-0.401118,-1,10184,3200,-3906,6,18.440,1023,No Data,No Data
01/26/2024 11:11:39.938,1,239.995,24.0814,34.8985,21.5788,35.6864,24.0814,1.99357,10403.8,11.1985,-0.388816,-1,10184,3200,-4034,6,18.438,1023,No Data,No Data
01/26/2024 11:11:41.031,1,240.018,24.2842,34.9362,21.5718,35.7157,24.2842,1.995,10391.8,10.1057,-0.370402,-1,10189,3200,-3919,6,18.435,1023,No Data,No Data
01/26/2024 11:11:42.024,1,239.99,24.3535,34.9749,21.5662,35.7841,24.3535,1.99292,10390.3,9.23267,-0.337813,-1,10175,3200,-4009,6,18.434,1023,No Data,No Data
01/26/2024 11:11:43.017,1,240,24.5209,35.0126,21.5601,35.7841,24.5209,1.99344,10383.5,8.08987,-0.283069,-1,10169,3200,-4029,6,18.433,1023,No Data,No Data
01/26/2024 11:11:44.010,1,239.997,23.9806,35.0483,21.5536,35.8329,23.9806,1.98444,10373.5,7.16046,-0.138108,-1,10178,3200,-3896,6,18.432,1023,No Data,No Data
01/26/2024 11:11:45.004,1,239.998,23.6963,35.0846,21.5504,35.8818,23.6963,1.97583,10376.2,6.55465,0.0778021,-1,10161,3200,-4009,6,18.431,1023,No Data,No Data
01/26/2024 11:11:45.997,1,240.014,24.0157,35.1208,21.5486,35.8818,24.0157,1.97752,10369.9,5.39972,0.269719,-1,10145,3200,-3913,6,18.430,1023,No Data,No Data
01/26/2024 11:11:46.990,1,239.992,23.8435,35.0602,21.5452,35.9111,23.8435,1.97104,10368.2,4.4843,0.455654,-1,10145,3200,-3913,6,18.430,1023,No Data,No Data
01/26/2024 11:11:47.983,1,239.97,23.9321,35.0966,21.5362,35.9795,23.9321,1.96876,10383,3.33273,0.614375,-1,10165,3200,-3939,6,18.429,1023,No Data,No Data
01/26/2024 11:11:48.977,1,240.006,23.9097,35.1331,21.5250,35.9795,23.9097,1.96479,10375.6,2.65658,0.722803,0.474596,10139,3200,-4035,6,18.430,1023,No Data,No Data
01/26/2024 11:11:49.970,1,240.013,23.9024,35.1689,21.5137,36.0576,23.9024,1.9606,10373.9,2.32132,0.806551,0.484207,10139,3200,-3899,6,18.429,1023,No Data,No Data
01/26/2024 11:11:51.063,1,240.004,24.0940,35.2063,21.5054,36.0772,24.0940,1.96086,10378.5,1.0934,0.862417,0.481206,10141,3200,-4041,6,18.427,1023,No Data,No Data
01/26/2024 11:11:52.056,1,240.003,24.1135,35.2469,21.4982,36.1749,24.1135,1.95691,10389.3,0.595024,0.88771,0.459198,10183,3200,-4032,6,18.427,1023,No Data,No Data
01/26/2024 11:11:53.049,1,240.005,24.0183,35.2813,21.4896,36.1749,24.0183,1.95255,10392.1,-0.286312,0.912364,0.436738,10185,3200,-3877,6,18.427,1023,No Data,No Data
01/26/2024 11:11:54.042,1,239.991,24.0848,35.3172,21.4785,36.2140,24.0848,1.95374,10401.2,-0.486502,0.929364,0.419461,10155,3200,-4021,6,18.426,1023,No Data,No Data
01/26/2024 11:11:55.036,1,240.012,23.9345,35.3536,21.4690,36.2726,23.9345,1.95007,10405.1,-1.63581,0.939874,0.402211,10137,3200,-3899,6,18.425,1023,No Data,No Data
01/26/2024 11:11:56.029,1,240.006,24.1764,35.3795,21.4672,36.2726,24.1764,1.95161,10412.8,-2.04873,0.951238,0.390096,10139,3200,-4044,6,18.424,1023,No Data,No Data
01/26/2024 11:11:57.022,1,240.013,24.0817,35.3267,21.4716,36.3312,24.0817,1.9486,10417.4,-2.52807,0.95565,0.377847,10179,3200,-3913,6,18.424,1023,No Data,No Data
01/26/2024 11:11:58.016,1,239.984,23.9706,35.3626,21.4778,36.3703,23.9706,1.94695,10429.2,-3.11477,0.961278,0.366022,10140,3200,-4031,6,18.422,1023,No Data,No Data
01/26/2024 11:11:59.009,1,240.008,23.8432,35.3989,21.4821,36.3801,23.8432,1.9454,10431.6,-3.65455,0.967462,0.354635,10151,3200,-3986,6,18.421,1023,No Data,No Data
01/26/2024 11:12:00.002,1,239.997,23.9760,35.4352,21.4850,36.4582,23.9760,1.94645,10435.6,-4.5339,0.972296,0.347276,10151,3200,-3957,6,18.420,1023,No Data,No Data
01/26/2024 11:12:00.995,1,240.01,24.0313,35.4706,21.4845,36.4680,24.0313,1.94598,10434.4,-5.13021,0.975255,0.341538,10151,3200,-3937,6,18.418,1023,No Data,No Data
01/26/2024 11:12:01.989,1,240,24.1079,35.5059,21.4959,36.5169,24.1079,1.94761,10447.3,-5.90547,0.975968,0.338341,10172,3200,-4010,6,18.419,1023,No Data,No Data
01/26/2024 11:12:02.982,1,240.022,24.2017,35.5422,21.5257,36.5657,24.2017,1.94759,10445.8,-5.85972,0.977145,0.334406,10133,3200,-3867,6,18.418,1023,No Data,No Data
01/26/2024 11:12:03.975,1,239.99,24.2417,35.5774,21.5449,36.5755,24.2417,1.94783,10461.3,-6.31081,0.976683,0.331437,10140,3200,-3935,6,18.417,1023,No Data,No Data
01/26/2024 11:12:04.969,1,240,24.2422,35.6134,21.5614,36.6536,24.2422,1.94872,10465.4,-6.62823,0.972712,0.331111,10171,3200,-4061,6,18.415,1023,No Data,No Data
01/26/2024 11:12:05.962,1,239.996,24.2143,35.6499,21.5998,36.6634,24.2143,1.94504,10469.9,-6.72289,0.971486,0.328005,10138,3200,-3885,6,18.415,1023,No Data,No Data
01/26/2024 11:12:06.955,1,240.017,24.3744,35.6848,21.6591,36.7025,24.3744,1.94932,10469.1,-7.11005,0.964923,0.327259,10151,3200,-3995,6,18.416,1023,No Data,No Data
01/26/2024 11:12:07.948,1,240,24.2839,35.7195,21.7167,36.7611,24.2839,1.94812,10486.5,-7.67778,0.956688,0.328709,10151,3200,-3995,6,18.417,1023,No Data,No Data
01/26/2024 11:12:08.942,1,239.988,24.2265,35.7556,21.7628,36.7611,24.2265,1.94316,10507.8,-7.69987,0.952421,0.327303,10177,3200,-4070,6,18.416,1023,No Data,No Data
01/26/2024 11:12:09.935,1,239.997,24.2577,35.7613,21.7898,36.8295,24.2577,1.94316,10538,-8.16734,0.945512,0.32965,10134,3200,-3895,6,18.416,1023,No Data,No Data
01/26/2024 11:12:10.928,1,240.01,24.4801,35.7529,21.8045,36.8588,24.4801,1.94697,10563.4,-7.99456,0.934694,0.341034,10169,3200,-3913,6,18.414,1023,No Data,No Data
01/26/2024 11:12:12.120,1,240.014,24.5377,35.7943,21.7978,36.8588,24.5377,1.94377,10599.6,-8.34717,0.926737,0.357552,10158,3200,-4071,6,18.415,1023,No Data,No Data
01/26/2024 11:12:13.113,1,240.004,24.4767,35.8312,21.7755,36.9272,24.4767,1.94477,10611.4,-8.30721,0.928807,0.400028,10148,3200,-3965,6,18.413,1023,No Data,No Data
01/26/2024 11:12:14.107,1,239.995,24.1724,35.8654,21.7488,36.9565,24.1724,1.93722,10631.6,-8.17425,0.926342,0.421211,10133,3200,-3937,6,18.413,1023,No Data,No Data
01/26/2024 11:12:15.100,1,240.003,24.1015,35.9014,21.7176,36.9565,24.1015,1.93379,10628.4,-7.70876,0.906493,0.403745,10169,3200,-4060,6,18.414,1023,No Data,No Data
01/26/2024 11:12:16.093,1,239.983,24.1362,35.9367,21.6742,37.0445,24.1362,1.93138,10627.9,-7.6311,0.880106,0.395792,10141,3200,-4053,6,18.414,1023,No Data,No Data
01/26/2024 11:12:17.087,1,240.022,24.2305,35.9713,21.6244,37.0542,24.2305,1.93281,10612.2,-7.45334,0.848186,0.374395,10169,3200,-3926,6,18.415,1023,No Data,No Data
01/26/2024 11:12:18.080,1,240.014,24.1441,36.0067,21.5700,37.1324,24.1441,1.93026,10603.4,-7.04359,0.798646,0.340421,10132,3200,-3891,5,18.415,1023,No Data,No Data
01/26/2024 11:12:19.073,1,239.994,24.0589,36.0419,21.5229,37.1519,24.0589,1.9293,10606.9,-6.83368,0.738106,0.29445,10162,3200,-3893,5,18.414,1023,No Data,No Data
01/26/2024 11:12:20.066,1,240,24.5221,36.0768,21.4985,37.2008,24.5221,1.93251,10601.1,-6.44843,0.684646,-1,10126,3200,-3969,5,18.414,1023,No Data,No Data
01/26/2024 11:12:21.060,1,240.011,24.4372,36.1111,21.5018,37.2496,24.4372,1.93081,10587.9,-5.934,0.601782,-1,10172,3200,-4052,5,18.414,1023,No Data,No Data
01/26/2024 11:12:22.053,1,240,24.5917,36.1463,21.4968,37.2594,24.5917,1.92855,10593.6,-5.64217,0.505014,-1,10132,3200,-4066,5,18.415,1023,No Data,No Data
01/26/2024 11:12:23.046,1,240.009,24.5347,36.1409,21.4851,37.3376,24.5347,1.92642,10586.5,-5.08602,0.401515,-1,10172,3200,-4046,5,18.414,1023,No Data,No Data
01/26/2024 11:12:24.040,1,239.98,24.7024,36.1164,21.4755,37.3473,24.7024,1.92815,10593.2,-4.82842,0.26742,-1,10140,3200,-4003,5,18.416,1023,No Data,No Data
01/26/2024 11:12:25.033,1,240.016,24.8238,36.1513,21.4967,37.3571,24.8238,1.93034,10584.1,-4.40921,0.14879,-1,10172,3200,-3879,5,18.416,1023,No Data,No Data
01/26/2024 11:12:26.026,1,240.004,24.6947,36.1856,21.5369,37.4450,24.6947,1.93015,10583.7,-4.24231,-0.0120478,-1,10131,3200,-3901,5,18.414,1023,No Data,No Data
