SN:3K43430000002063 BD:Nov 27 2018 VC:936e000 MD5:9aee3a1333f215ea1fd75a6f60f596f4
                     Time,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,            R14,         R14_sd,          R15Aa,       R15Aa_sd,          R15Ab,       R15Ab_sd,          R15Ba,       R15Ba_sd,          R15Bb,       R15Bb_sd,           R18A,        R18A_sd,      [NNO]_ppm,   [NNO]_ppm_sd,    [NN15O]_ppm, [NN15O]_ppm_sd,    [N15NO]_ppm, [N15NO]_ppm_sd,    [NNO18]_ppm, [NNO18]_ppm_sd,          d15NA,       d15NA_sd,          d15NB,       d15NB_sd,           d15N,        d15N_sd,           d18O,        d18O_sd,             SP,          SP_sd,      [N2O]_ppm,   [N2O]_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         LTC0_v,      LTC0_v_sd,           AIN5,        AIN5_sd,           AIN6,        AIN6_sd,         DetOff,      DetOff_sd,       Fit_Flag,      MIU_VALVE,       MIU_DESC
  05/09/2022 11:19:11.899,    1.075182e+3,    9.005634e+1,    0.000000e+0,    0.000000e+0,    2.972868e-1,    4.088074e-4,    6.850913e-4,    1.300562e-5,    1.097681e-3,    1.411183e-5,    4.733831e-4,    1.254989e-5,    1.100146e-3,    1.997576e-5,    7.016663e-4,    1.147939e-5,    2.973647e-1,    4.086373e-4,    1.094184e-3,    1.407117e-5,    1.107249e-3,    2.009384e-5,    6.190007e-4,    1.024244e-5,    9.788424e-1,    1.270868e+1,    1.292680e+1,    1.793278e+1,    6.952822e+0,    1.002972e+1,    3.810338e+1,    1.653852e+1,   -1.194796e+1,    2.374466e+1,    3.001851e-1,    4.231107e-4,    4.506501e+1,    1.121932e-2,    4.439705e+1,    3.184288e-4,    8.973000e-2,    9.193974e-4,    1.272996e+1,    7.301647e-3,   -2.163728e+0,   4.681111e-16,    7.981642e-1,    1.129284e-5,    8.602035e-1,    5.430088e-5,    8.365500e-2,    5.650751e-5,              3,             -1,       Disabled
  05/09/2022 11:19:21.911,    9.638277e+2,    1.101623e+2,    0.000000e+0,    0.000000e+0,    2.965913e-1,    2.697056e-4,    6.814245e-4,    1.216630e-5,    1.094439e-3,    1.400864e-5,    4.659889e-4,    1.539830e-5,    1.090698e-3,    2.294455e-5,    7.006135e-4,    2.144460e-5,    2.966694e-1,    2.695938e-4,    1.090909e-3,    1.397608e-5,    1.097792e-3,    2.309921e-5,    6.176535e-4,    1.889186e-5,    3.159100e-1,    1.213928e+1,    6.639689e+0,    2.144749e+1,    3.477799e+0,    1.078632e+1,    3.828266e+1,    3.184599e+1,   -6.323779e+0,    2.737399e+1,    2.994757e-1,    2.742058e-4,    4.505648e+1,    7.513359e-3,    4.439741e+1,    2.820558e-4,    8.987289e-2,    5.905662e-4,    1.272860e+1,    7.682142e-3,   -2.163728e+0,   4.681111e-16,    7.981436e-1,    1.739781e-5,    8.601822e-1,    4.168849e-5,    8.358935e-2,    0.000000e+0,              3,             -1,       Disabled
  05/09/2022 11:19:31.923,    9.107305e+2,    8.812071e+1,    0.000000e+0,    0.000000e+0,    2.963390e-1,    2.219936e-4,    6.834422e-4,    1.630870e-5,    1.097788e-3,    1.921529e-5,    4.634183e-4,    1.170226e-5,    1.087701e-3,    1.653513e-5,    7.121600e-4,    7.856432e-6,    2.964172e-1,    2.219017e-4,    1.094231e-3,    1.915196e-5,    1.094794e-3,    1.664405e-5,    6.276794e-4,    6.920392e-6,    4.224043e+0,    1.765099e+1,    4.740366e+0,    1.534367e+1,    4.482204e+0,    9.966740e+0,    5.603182e+1,    1.168606e+1,   -5.163229e-1,    2.639371e+1,    2.992339e-1,    2.200598e-4,    4.505771e+1,    8.264880e-3,    4.439729e+1,    2.913919e-4,    9.015878e-2,    5.246222e-4,    1.272650e+1,    6.605236e-3,   -2.163728e+0,   4.681111e-16,    7.981765e-1,    1.597276e-5,    8.601853e-1,    5.072104e-5,    8.355819e-2,    6.997611e-5,              3,             -1,       Disabled
  05/09/2022 11:19:41.935,    8.134611e+2,    7.826960e+1,    0.000000e+0,    0.000000e+0,    2.962603e-1,    2.296558e-4,    6.770220e-4,    1.003600e-5,    1.087199e-3,    1.214718e-5,    4.592908e-4,    1.449822e-5,    1.080805e-3,    2.038055e-5,    7.042605e-4,    1.939339e-5,    2.963386e-1,    2.295608e-4,    1.083672e-3,    1.210888e-5,    1.087859e-3,    2.050337e-5,    6.206696e-4,    1.709330e-5,   -5.203740e+0,    1.108123e+1,   -1.367848e+0,    1.836599e+1,   -3.285794e+0,    1.019729e+1,    4.451508e+1,    2.876348e+1,   -3.835892e+0,    2.245592e+1,    2.991308e-1,    2.442492e-4,    4.506069e+1,    1.193630e-2,    4.439736e+1,    2.895892e-4,    9.013573e-2,    7.758559e-4,    1.272504e+1,    8.507266e-3,   -2.163728e+0,   4.681111e-16,    7.981731e-1,    2.029522e-5,    8.601772e-1,    5.423892e-5,    8.326930e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:19:51.947,    8.004323e+2,    5.905549e+1,    0.000000e+0,    0.000000e+0,    2.962492e-1,    2.453173e-4,    6.786458e-4,    9.392874e-6,    1.090319e-3,    1.298113e-5,    4.566209e-4,    1.042197e-5,    1.079254e-3,    1.374767e-5,    6.961745e-4,    1.980716e-5,    2.963274e-1,    2.452158e-4,    1.086780e-3,    1.293073e-5,    1.086298e-3,    1.382351e-5,    6.135361e-4,    1.743886e-5,   -2.307394e+0,    1.234243e+1,   -2.761773e+0,    1.206697e+1,   -2.534583e+0,    5.329691e+0,    3.255225e+1,    2.945750e+1,    4.543786e-1,    2.196070e+1,    2.991140e-1,    2.476208e-4,    4.506619e+1,    1.284774e-2,    4.439736e+1,    3.797405e-4,    8.969224e-2,    6.865804e-4,    1.272502e+1,    5.642075e-3,   -2.163728e+0,   4.681111e-16,    7.981594e-1,    1.200394e-5,    8.601867e-1,    5.118684e-5,    8.321925e-2,    5.275560e-5,              3,             -1,       Disabled
  05/09/2022 11:20:01.959,    7.621589e+2,    7.446463e+1,    0.000000e+0,    0.000000e+0,    2.963178e-1,    1.651836e-4,    6.787468e-4,    9.154345e-6,    1.091882e-3,    1.004588e-5,    4.583540e-4,    7.175323e-6,    1.082812e-3,    1.550607e-5,    6.960773e-4,    1.689545e-5,    2.963960e-1,    1.651152e-4,    1.088343e-3,    1.001349e-5,    1.089875e-3,    1.560887e-5,    6.134912e-4,    1.485974e-5,   -1.109547e+0,    9.197848e+0,    2.978403e-1,    1.441275e+1,   -4.058536e-1,    7.959813e+0,    3.223876e+1,    2.518856e+1,   -1.407388e+0,    1.819947e+1,    2.991877e-1,    1.597937e-4,    4.506658e+1,    1.013654e-2,    4.439737e+1,    3.239148e-4,    9.009119e-2,    7.442896e-4,    1.272772e+1,    4.432386e-3,   -2.163728e+0,   4.681111e-16,    7.981564e-1,    1.902740e-5,    8.601897e-1,    5.664734e-5,    8.300914e-2,    1.528162e-4,              3,             -1,       Disabled
  05/09/2022 11:20:11.971,    7.454337e+2,    7.528320e+1,    0.000000e+0,    0.000000e+0,    2.960400e-1,    2.151997e-4,    6.819694e-4,    9.453429e-6,    1.094632e-3,    1.186011e-5,    4.591376e-4,    1.308210e-5,    1.083095e-3,    1.605719e-5,    7.097505e-4,    1.909196e-5,    2.961184e-1,    2.151107e-4,    1.091067e-3,    1.181582e-5,    1.090180e-3,    1.615369e-5,    6.253727e-4,    1.676967e-5,    2.332957e+0,    1.118320e+1,    1.509711e+0,    1.446299e+1,    1.921334e+0,    7.821921e+0,    5.322010e+1,    2.855588e+1,    8.232469e-1,    2.058529e+1,    2.989250e-1,    2.131951e-4,    4.505906e+1,    1.262521e-2,    4.439772e+1,    2.759042e-4,    8.961237e-2,    6.296255e-4,    1.273059e+1,    4.914152e-3,   -2.163728e+0,   4.681111e-16,    7.981693e-1,    1.358197e-5,    8.601880e-1,    3.530789e-5,    8.278730e-2,    5.322550e-5,              3,             -1,       Disabled
  05/09/2022 11:20:21.983,    7.225319e+2,    5.729853e+1,    0.000000e+0,    0.000000e+0,    2.962493e-1,    3.166282e-4,    6.817318e-4,    9.114399e-6,    1.096646e-3,    9.462169e-6,    4.575295e-4,    1.818708e-5,    1.080896e-3,    2.679984e-5,    7.075478e-4,    2.100531e-5,    2.963275e-1,    3.164971e-4,    1.093087e-3,    9.430392e-6,    1.087951e-3,    2.697243e-5,    6.235573e-4,    1.841561e-5,    3.478132e+0,    8.780609e+0,   -1.239965e+0,    2.467724e+1,    1.119084e+0,    1.023576e+1,    4.943004e+1,    3.156506e+1,    4.718097e+0,    3.087147e+1,    2.991321e-1,    3.107780e-4,    4.505879e+1,    8.601853e-3,    4.439784e+1,    2.794987e-4,    8.991104e-2,    6.906939e-4,    1.272560e+1,    5.167752e-3,   -2.163728e+0,   4.681111e-16,    7.981732e-1,    1.078745e-5,    8.601908e-1,    5.239011e-5,    8.274607e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:20:31.996,    7.265641e+2,    8.205478e+1,    0.000000e+0,    0.000000e+0,    2.961248e-1,    3.427400e-4,    6.791485e-4,    8.750725e-6,    1.090012e-3,    1.141840e-5,    4.584221e-4,    1.407236e-5,    1.079256e-3,    2.129198e-5,    6.965928e-4,    1.635860e-5,    2.962031e-1,    3.425983e-4,    1.086467e-3,    1.136671e-5,    1.086310e-3,    2.144536e-5,    6.138306e-4,    1.439381e-5,   -2.173004e+0,    1.126696e+1,   -2.313214e+0,    2.036823e+1,   -2.243109e+0,    1.290393e+1,    3.348165e+1,    2.437955e+1,    1.402101e-1,    2.043460e+1,    2.989897e-1,    3.217604e-4,    4.506417e+1,    1.280822e-2,    4.439784e+1,    2.048631e-4,    8.993884e-2,    7.485195e-4,    1.273009e+1,    8.290552e-3,   -2.163728e+0,   4.681111e-16,    7.981662e-1,    1.751010e-5,    8.602061e-1,    5.995549e-5,    8.274607e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:20:42.007,    6.771731e+2,    7.544147e+1,    0.000000e+0,    0.000000e+0,    2.962908e-1,    1.639528e-4,    6.760398e-4,    9.429356e-6,    1.086408e-3,    1.183409e-5,    4.608505e-4,    1.043161e-5,    1.081065e-3,    1.335857e-5,    7.054503e-4,    2.541901e-5,    2.963691e-1,    1.638849e-4,    1.082885e-3,    1.179934e-5,    1.088118e-3,    1.344590e-5,    6.217376e-4,    2.243468e-5,   -6.029679e+0,    1.064463e+1,   -1.224372e+0,    1.236249e+1,   -3.627025e+0,    9.039321e+0,    4.619866e+1,    3.756665e+1,   -4.805307e+0,    1.433323e+1,    2.991618e-1,    1.780805e-4,    4.506638e+1,    9.653854e-3,    4.439781e+1,    2.756528e-4,    8.951387e-2,    7.988194e-4,    1.272635e+1,    4.991935e-3,   -2.163728e+0,   4.681111e-16,    7.981722e-1,    1.443229e-5,    8.601820e-1,    4.977218e-5,    8.274607e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:20:52.019,    7.287510e+2,    7.527036e+1,    0.000000e+0,    0.000000e+0,    2.962459e-1,    2.648055e-4,    6.772266e-4,    1.052321e-5,    1.087027e-3,    1.481246e-5,    4.637071e-4,    1.119489e-5,    1.086436e-3,    1.614420e-5,    6.931375e-4,    1.717961e-5,    2.963242e-1,    2.646960e-4,    1.083499e-3,    1.476653e-5,    1.093528e-3,    1.624507e-5,    6.108608e-4,    1.525698e-5,   -5.314821e+0,    1.346710e+1,    3.890716e+0,    1.473342e+1,   -7.120527e-1,    1.017207e+1,    2.804300e+1,    2.500001e+1,   -9.205537e+0,    1.957009e+1,    2.991120e-1,    2.823856e-4,    4.506988e+1,    1.019119e-2,    4.439759e+1,    2.382346e-4,    8.980453e-2,    1.050077e-3,    1.272541e+1,    7.231291e-3,   -2.163728e+0,   4.681111e-16,    7.981768e-1,    1.875744e-5,    8.601957e-1,    4.881519e-5,    8.266234e-2,    4.412836e-5,              3,             -1,       Disabled
  05/09/2022 11:21:02.030,    7.199527e+2,    6.986010e+1,    0.000000e+0,    0.000000e+0,    2.962663e-1,    2.202670e-4,    6.848985e-4,    8.504040e-6,    1.098268e-3,    1.168160e-5,    4.650113e-4,    1.048404e-5,    1.091134e-3,    1.922425e-5,    6.997080e-4,    2.028313e-5,    2.963445e-1,    2.201758e-4,    1.094705e-3,    1.164255e-5,    1.098255e-3,    1.935156e-5,    6.166624e-4,    1.793102e-5,    4.905648e+0,    1.077573e+1,    8.165282e+0,    1.786477e+1,    6.535465e+0,    1.204718e+1,    3.774228e+1,    2.985805e+1,   -3.259634e+0,    1.702922e+1,    2.991541e-1,    2.270694e-4,    4.506918e+1,    7.852461e-3,    4.439751e+1,    2.177911e-4,    8.974556e-2,    6.190658e-4,    1.272800e+1,    6.357622e-3,   -2.163728e+0,   4.681111e-16,    7.981633e-1,    1.571481e-5,    8.601975e-1,    4.637450e-5,    8.264141e-2,    0.000000e+0,              3,             -1,       Disabled
  05/09/2022 11:21:12.042,    6.995596e+2,    6.085026e+1,    0.000000e+0,    0.000000e+0,    2.961764e-1,    3.434981e-4,    6.803679e-4,    9.342589e-6,    1.091475e-3,    1.074983e-5,    4.629938e-4,    1.127747e-5,    1.084362e-3,    1.874460e-5,    7.013217e-4,    1.783951e-5,    2.962546e-1,    3.433562e-4,    1.087928e-3,    1.072116e-5,    1.091445e-3,    1.886150e-5,    6.180266e-4,    1.561102e-5,   -1.015432e+0,    9.565965e+0,    2.212858e+0,    1.710353e+1,    5.987126e-1,    7.638699e+0,    4.037704e+1,    2.693539e+1,   -3.228290e+0,    2.312310e+1,    2.990520e-1,    3.429941e-4,    4.506520e+1,    1.467378e-2,    4.439754e+1,    3.822725e-4,    8.989335e-2,    6.774037e-4,    1.272768e+1,    5.310459e-3,   -2.163728e+0,   4.681111e-16,    7.981691e-1,    1.935998e-5,    8.601927e-1,    4.164204e-5,    8.264141e-2,    0.000000e+0,              3,             -1,       Disabled
  05/09/2022 11:21:22.054,    6.745005e+2,    6.605831e+1,    0.000000e+0,    0.000000e+0,    2.962639e-1,    3.915735e-4,    6.764255e-4,    1.497755e-5,    1.090485e-3,    2.046885e-5,    4.607822e-4,    1.479304e-5,    1.086812e-3,    2.121098e-5,    7.059358e-4,    1.432542e-5,    2.963422e-1,    3.914117e-4,    1.086947e-3,    2.039072e-5,    1.093905e-3,    2.135801e-5,    6.221475e-4,    1.259832e-5,   -2.197085e+0,    1.939422e+1,    4.186166e+0,    2.004162e+1,    9.945405e-1,    1.612812e+1,    4.699367e+1,    2.138999e+1,   -6.383251e+0,    2.269667e+1,    2.991452e-1,    3.756768e-4,    4.507229e+1,    8.905459e-3,    4.439740e+1,    2.087221e-4,    8.951101e-2,    6.201630e-4,    1.272454e+1,    9.411458e-3,   -2.163728e+0,   4.681111e-16,    7.981637e-1,    1.070393e-5,    8.601896e-1,    4.759235e-5,    8.264141e-2,    0.000000e+0,              3,             -1,       Disabled
  05/09/2022 11:21:32.066,    6.094174e+2,    1.007082e+2,    0.000000e+0,    0.000000e+0,    2.963460e-1,    2.408708e-4,    6.839664e-4,    7.855598e-6,    1.097503e-3,    1.042297e-5,    4.670439e-4,    1.358395e-5,    1.092799e-3,    2.238562e-5,    7.089099e-4,    1.903803e-5,    2.964242e-1,    2.407711e-4,    1.093948e-3,    1.039859e-5,    1.099925e-3,    2.252898e-5,    6.248200e-4,    1.681883e-5,    3.935308e+0,    9.051690e+0,    9.423072e+0,    2.057236e+1,    6.679190e+0,    1.247559e+1,    5.119082e+1,    2.807627e+1,   -5.487764e+0,    1.969136e+1,    2.992429e-1,    2.574786e-4,    4.506214e+1,    8.670524e-3,    4.439778e+1,    2.284045e-4,    8.925135e-2,    6.200877e-4,    1.272287e+1,    5.457396e-3,   -2.163728e+0,   4.681111e-16,    7.981651e-1,    1.557121e-5,    8.601939e-1,    5.528514e-5,    8.264141e-2,    0.000000e+0,              3,             -1,       Disabled
  05/09/2022 11:21:42.078,    5.812018e+2,    7.229794e+1,    0.000000e+0,    0.000000e+0,    2.962022e-1,    2.288208e-4,    6.762069e-4,    7.867845e-6,    1.087909e-3,    1.268960e-5,    4.625326e-4,    1.265041e-5,    1.088592e-3,    1.705410e-5,    6.942569e-4,    2.281923e-5,    2.962804e-1,    2.287261e-4,    1.084376e-3,    1.264923e-5,    1.095701e-3,    1.716799e-5,    6.118191e-4,    2.011917e-5,   -4.362070e+0,    1.159271e+1,    6.038046e+0,    1.589708e+1,    8.379878e-1,    9.320102e+0,    2.982087e+1,    3.381557e+1,   -1.040012e+1,    2.065814e+1,    2.990723e-1,    2.302940e-4,    4.506443e+1,    7.194261e-3,    4.439777e+1,    2.565496e-4,    8.952414e-2,    5.669087e-4,    1.272466e+1,    9.957149e-3,   -2.163728e+0,   4.681111e-16,    7.981602e-1,    1.541623e-5,    8.601899e-1,    6.199716e-5,    8.264141e-2,    0.000000e+0,              3,             -1,       Disabled
  05/09/2022 11:21:52.090,    6.609466e+2,    8.370075e+1,    0.000000e+0,    0.000000e+0,    2.962224e-1,    2.860145e-4,    6.852214e-4,    1.402368e-5,    1.097176e-3,    1.537162e-5,    4.598811e-4,    1.298300e-5,    1.084578e-3,    1.781440e-5,    7.020511e-4,    9.859014e-6,    2.963007e-1,    2.858962e-4,    1.093614e-3,    1.531834e-5,    1.091659e-3,    1.792400e-5,    6.187000e-4,    8.722295e-6,    4.054439e+0,    1.427894e+1,    2.252551e+0,    1.617536e+1,    3.153495e+0,    9.485345e+0,    4.133164e+1,    1.450683e+1,    1.801888e+0,    2.389924e+1,    2.991046e-1,    2.911862e-4,    4.506918e+1,    1.768208e-2,    4.439784e+1,    4.319013e-4,    9.003567e-2,    9.782328e-4,    1.272737e+1,    4.496942e-3,   -2.163728e+0,   4.681111e-16,    7.981731e-1,    1.395433e-5,    8.601900e-1,    4.516925e-5,    8.264141e-2,    0.000000e+0,              3,             -1,       Disabled
  05/09/2022 11:22:02.102,    6.387713e+2,    1.063925e+2,    0.000000e+0,    0.000000e+0,    2.961749e-1,    2.938950e-4,    6.808119e-4,    1.069589e-5,    1.089951e-3,    1.295482e-5,    4.597896e-4,    1.889471e-5,    1.081370e-3,    2.708131e-5,    6.980492e-4,    2.564140e-5,    2.962532e-1,    2.937734e-4,    1.086410e-3,    1.292507e-5,    1.088434e-3,    2.724877e-5,    6.151435e-4,    2.257324e-5,   -2.409028e+0,    1.121670e+1,   -5.532089e-1,    2.460692e+1,   -1.481119e+0,    1.576871e+1,    3.551938e+1,    3.814152e+1,   -1.855819e+0,    2.163380e+1,    2.990432e-1,    3.124108e-4,    4.506083e+1,    5.770792e-3,    4.439830e+1,    1.725027e-4,    9.012572e-2,    6.956808e-4,    1.272662e+1,    5.306073e-3,   -2.163728e+0,   4.681111e-16,    7.981691e-1,    1.309638e-5,    8.601882e-1,    3.680218e-5,    8.264141e-2,    0.000000e+0,              3,             -1,       Disabled
  05/09/2022 11:22:12.114,    6.627060e+2,    6.400556e+1,    0.000000e+0,    0.000000e+0,    2.962006e-1,    2.457251e-4,    6.753178e-4,    1.772827e-5,    1.088398e-3,    2.284367e-5,    4.584897e-4,    9.378229e-6,    1.085608e-3,    1.316385e-5,    6.976949e-4,    1.993674e-5,    2.962788e-1,    2.456234e-4,    1.084863e-3,    2.277481e-5,    1.092698e-3,    1.325001e-5,    6.148452e-4,    1.747961e-5,   -3.914427e+0,    2.063455e+1,    3.284884e+0,    1.220337e+1,   -3.147712e-1,    1.316811e+1,    3.493576e+1,    2.995178e+1,   -7.199311e+0,    2.134987e+1,    2.990712e-1,    2.452998e-4,    4.506112e+1,    1.291195e-2,    4.439823e+1,    3.048264e-4,    8.998684e-2,    6.245609e-4,    1.272862e+1,    6.009393e-3,   -2.163728e+0,   4.681111e-16,    7.981613e-1,    2.158355e-5,    8.601883e-1,    4.623618e-5,    8.264141e-2,    0.000000e+0,              3,             -1,       Disabled
  05/09/2022 11:22:22.126,    6.355985e+2,    6.339338e+1,    0.000000e+0,    0.000000e+0,    2.962013e-1,    1.704831e-4,    6.833617e-4,    1.357484e-5,    1.097448e-3,    1.489925e-5,    4.634359e-4,    2.039197e-5,    1.088151e-3,    2.856593e-5,    7.059305e-4,    1.599285e-5,    2.962796e-1,    1.704125e-4,    1.093884e-3,    1.484997e-5,    1.095257e-3,    2.875329e-5,    6.221062e-4,    1.412158e-5,    4.371747e+0,    1.369471e+1,    5.632566e+0,    2.644392e+1,    5.002156e+0,    1.491016e+1,    4.713793e+1,    2.361220e+1,   -1.260819e+0,    2.973887e+1,    2.990908e-1,    1.755914e-4,    4.506716e+1,    1.565472e-2,    4.439809e+1,    4.527849e-4,    9.017309e-2,    8.818569e-4,    1.272592e+1,    3.270909e-3,   -2.163728e+0,   4.681111e-16,    7.981546e-1,    1.304011e-5,    8.601979e-1,    5.446316e-5,    8.264141e-2,    0.000000e+0,              3,             -1,       Disabled
  05/09/2022 11:22:32.138,    6.738128e+2,    9.199749e+1,    0.000000e+0,    0.000000e+0,    2.961519e-1,    2.012127e-4,    6.865715e-4,    1.084842e-5,    1.101840e-3,    9.907407e-6,    4.619894e-4,    2.192619e-5,    1.085591e-3,    2.840013e-5,    7.124046e-4,    1.584827e-5,    2.962302e-1,    2.011294e-4,    1.098259e-3,    9.871317e-6,    1.092684e-3,    2.858122e-5,    6.277805e-4,    1.394997e-5,    8.557619e+0,    9.299857e+0,    3.432049e+0,    2.605048e+1,    5.994834e+0,    1.341564e+1,    5.687033e+1,    2.358436e+1,    5.125570e+0,    2.846598e+1,    2.990489e-1,    2.066979e-4,    4.505762e+1,    7.274633e-3,    4.439811e+1,    2.651970e-4,    9.015025e-2,    7.504179e-4,    1.272789e+1,    3.897334e-3,   -2.163728e+0,   4.681111e-16,    7.981681e-1,    1.822004e-5,    8.602090e-1,    5.253715e-5,    8.264141e-2,    0.000000e+0,              3,             -1,       Disabled
  05/09/2022 11:22:42.151,    6.579864e+2,    9.344679e+1,    0.000000e+0,    0.000000e+0,    2.962735e-1,    4.258047e-4,    6.825881e-4,    9.188944e-6,    1.093459e-3,    9.678019e-6,    4.619463e-4,    9.144716e-6,    1.085702e-3,    1.684644e-5,    7.016003e-4,    1.246710e-5,    2.963517e-1,    4.256282e-4,    1.089912e-3,    9.656697e-6,    1.092787e-3,    1.694479e-5,    6.183341e-4,    1.106381e-5,    4.773361e-1,    8.416789e+0,    3.113377e+0,    1.508532e+1,    1.795357e+0,    1.026711e+1,    4.053278e+1,    1.821337e+1,   -2.636041e+0,    1.323495e+1,    2.991527e-1,    4.398299e-4,    4.507030e+1,    1.508747e-2,    4.439782e+1,    3.424878e-4,    8.992786e-2,    5.086975e-4,    1.272511e+1,    5.615318e-3,   -2.163728e+0,   4.681111e-16,    7.981645e-1,    1.394239e-5,    8.602090e-1,    4.319004e-5,    8.264141e-2,    0.000000e+0,              3,             -1,       Disabled
  05/09/2022 11:22:52.162,    6.256050e+2,    7.224877e+1,    0.000000e+0,    0.000000e+0,    2.962375e-1,    2.529750e-4,    6.871396e-4,    1.463654e-5,    1.101874e-3,    1.927766e-5,    4.530634e-4,    1.374910e-5,    1.074699e-3,    2.074119e-5,    6.921130e-4,    1.596177e-5,    2.963157e-1,    2.528704e-4,    1.098297e-3,    1.921882e-5,    1.081715e-3,    2.087064e-5,    6.099518e-4,    1.413652e-5,    8.297436e+0,    1.745958e+1,   -6.927849e+0,    1.890500e+1,    6.847935e-1,    1.472479e+1,    2.654933e+1,    2.339397e+1,    1.522529e+1,    2.138209e+1,    2.991057e-1,    2.726402e-4,    4.507337e+1,    1.019741e-2,    4.439788e+1,    2.504730e-4,    9.008487e-2,    9.025880e-4,    1.272628e+1,    4.293656e-3,   -2.163728e+0,   4.681111e-16,    7.981662e-1,    2.177783e-5,    8.601906e-1,    3.586558e-5,    8.264141e-2,    0.000000e+0,              3,             -1,       Disabled
  05/09/2022 11:23:02.174,    6.092411e+2,    3.760959e+1,    0.000000e+0,    0.000000e+0,    2.960181e-1,    3.017333e-4,    6.851577e-4,    1.188622e-5,    1.096615e-3,    1.285048e-5,    4.603864e-4,    1.422695e-5,    1.082540e-3,    2.185278e-5,    6.952103e-4,    2.101533e-5,    2.960964e-1,    3.016086e-4,    1.093042e-3,    1.281438e-5,    1.089623e-3,    2.200178e-5,    6.125492e-4,    1.851653e-5,    4.216391e+0,    1.149786e+1,    1.083318e+0,    2.051276e+1,    2.649854e+0,    1.322696e+1,    3.169332e+1,    3.119986e+1,    3.133072e+0,    2.015287e+1,    2.988917e-1,    3.002070e-4,    4.506793e+1,    1.402431e-2,    4.439801e+1,    3.830003e-4,    8.989529e-2,    8.134381e-4,    1.272979e+1,    7.720251e-3,   -2.163728e+0,   4.681111e-16,    7.981657e-1,    7.471392e-6,    8.601908e-1,    5.080652e-5,    8.264141e-2,    0.000000e+0,              3,             -1,       Disabled
  05/09/2022 11:23:12.186,    5.998747e+2,    1.096051e+2,    0.000000e+0,    0.000000e+0,    2.962461e-1,    2.528629e-4,    6.853424e-4,    1.125155e-5,    1.098141e-3,    1.409482e-5,    4.539739e-4,    1.156633e-5,    1.074464e-3,    1.776182e-5,    6.928611e-4,    2.555585e-5,    2.963243e-1,    2.527582e-4,    1.094578e-3,    1.404813e-5,    1.081477e-3,    1.787448e-5,    6.106154e-4,    2.254203e-5,    4.857075e+0,    1.297680e+1,   -7.172221e+0,    1.628089e+1,   -1.157573e+0,    8.224977e+0,    2.764078e+1,    3.782904e+1,    1.202930e+1,    2.441984e+1,    2.991110e-1,    2.594205e-4,    4.506137e+1,    5.693928e-3,    4.439825e+1,    2.090455e-4,    8.949288e-2,    8.618464e-4,    1.272744e+1,    5.177414e-3,   -2.163728e+0,   4.681111e-16,    7.981665e-1,    1.615175e-5,    8.601881e-1,    3.867589e-5,    8.272233e-2,    4.265137e-5,              3,             -1,       Disabled
  05/09/2022 11:23:22.198,    5.698843e+2,    5.978958e+1,    0.000000e+0,    0.000000e+0,    2.962215e-1,    2.238796e-4,    6.876573e-4,    9.726079e-6,    1.101796e-3,    1.465003e-5,    4.656661e-4,    1.306330e-5,    1.092614e-3,    2.530746e-5,    6.921043e-4,    1.359714e-5,    2.962997e-1,    2.237870e-4,    1.098219e-3,    1.460705e-5,    1.099747e-3,    2.546082e-5,    6.099325e-4,    1.194526e-5,    8.280309e+0,    1.317955e+1,    9.675041e+0,    2.283980e+1,    8.977675e+0,    1.530489e+1,    2.658444e+1,    2.033416e+1,   -1.394732e+0,    2.130151e+1,    2.991076e-1,    2.451813e-4,    4.506291e+1,    6.030941e-3,    4.439810e+1,    2.899637e-4,    9.001200e-2,    7.038355e-4,    1.272402e+1,    8.724515e-3,   -2.163728e+0,   4.681111e-16,    7.981653e-1,    1.147890e-5,    8.601916e-1,    5.579613e-5,    8.274256e-2,   1.462847e-17,              3,             -1,       Disabled
