sep=	
"Titles:"	"SEQUENCE"	"TAG"	"COM5A005C00_DeviceType"	"COM5A005C01_DeviceMode"	"COM5A005C02_StatusBits"	"COM5A005C03_ErrorCode"	"COM5A005C04_ServiceMode"	"COM5A005C05_OperatingMode"	"COM5A005C06_OperatingStatus"	"COM5A005C07_CH ID"	"COM5A005C08_Chamber closed"	"COM5A005C09_"	"COM5A005C10_"	"COM5A006C00_DeviceType"	"COM5A006C01_DeviceMode"	"COM5A006C02_StatusBits"	"COM5A006C03_ErrorCode"	"COM5A006C04_ServiceMode"	"COM5A006C05_OperatingMode"	"COM5A006C06_OperatingStatus"	"COM5A006C07_Analog Sensor1"	"COM5A006C08_Analog Sensor2"	"COM5A006C09_"	"COM5A006C10_"	"XT5C00_Instrument"	"XT5C01_OperatingStatus"	"XT5C02_DATETIME"	"XT5C03_N2O Dry"	"XT5C04_CH4 Dry"	"XT5C05_H2O"	"XT5C06_CO2"
"Units:"	""	""	"Sensor"	""	""	""	""	""	""	"V"	""	""	""	"Sensor"	""	""	""	""	""	""	"V"	"V"	""	""	"PicarroGXXXX"	""	""	"ppm"	"ppm"	"%"	"ppm"
2025-08-14 00:00:00.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:28.400	0.3366	2.287	1.550	442.617
2025-08-14 00:00:01.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:31.250	0.3439	2.286	1.548	442.462
2025-08-14 00:00:02.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:31.250	0.3439	2.286	1.548	442.462
2025-08-14 00:00:03.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:33.650	0.3400	2.286	1.547	442.345
2025-08-14 00:00:04.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:33.650	0.3400	2.286	1.547	442.345
2025-08-14 00:00:05.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:33.650	0.3400	2.286	1.547	442.345
2025-08-14 00:00:06.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:36.500	0.3348	2.286	1.551	442.409
2025-08-14 00:00:07.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:36.500	0.3348	2.286	1.551	442.409
2025-08-14 00:00:08.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:38.940	0.3394	2.287	1.554	442.505
2025-08-14 00:00:09.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:38.940	0.3394	2.287	1.554	442.505
2025-08-14 00:00:10.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:38.940	0.3394	2.287	1.554	442.505
2025-08-14 00:00:11.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:41.740	0.3396	2.287	1.561	442.332
2025-08-14 00:00:12.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:41.740	0.3396	2.287	1.561	442.332
2025-08-14 00:00:13.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:44.180	0.3400	2.288	1.568	442.121
2025-08-14 00:00:14.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:44.180	0.3400	2.288	1.568	442.121
2025-08-14 00:00:15.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:44.180	0.3400	2.288	1.568	442.121
2025-08-14 00:00:16.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:44.180	0.3400	2.288	1.568	442.121
2025-08-14 00:00:17.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:47.040	0.3329	2.288	1.567	442.262
2025-08-14 00:00:18.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:47.040	0.3329	2.288	1.567	442.262
2025-08-14 00:00:19.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:49.510	0.3405	2.288	1.567	442.463
2025-08-14 00:00:20.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:49.510	0.3405	2.288	1.567	442.463
2025-08-14 00:00:21.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:51.070	0.3536	2.288	1.566	442.531
2025-08-14 00:00:22.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:52.260	0.3524	2.288	1.565	442.557
2025-08-14 00:00:23.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:52.260	0.3524	2.288	1.565	442.557
2025-08-14 00:00:24.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:54.650	0.3471	2.289	1.564	442.609
2025-08-14 00:00:25.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:54.650	0.3471	2.289	1.564	442.609
2025-08-14 00:00:26.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:54.650	0.3471	2.289	1.564	442.609
2025-08-14 00:00:27.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:57.480	0.3384	2.289	1.556	442.639
2025-08-14 00:00:28.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:57.480	0.3384	2.289	1.556	442.639
2025-08-14 00:00:29.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:59.960	0.3346	2.288	1.550	442.658
2025-08-14 00:00:30.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:59.960	0.3346	2.288	1.550	442.658
2025-08-14 00:00:31.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:00:59.960	0.3346	2.288	1.550	442.658
2025-08-14 00:00:32.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:02.810	0.3447	2.288	1.548	442.627
2025-08-14 00:00:33.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:02.810	0.3447	2.288	1.548	442.627
2025-08-14 00:00:34.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:02.810	0.3447	2.288	1.548	442.627
2025-08-14 00:00:35.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:05.300	0.3513	2.288	1.547	442.589
2025-08-14 00:00:36.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:05.300	0.3513	2.288	1.547	442.589
2025-08-14 00:00:37.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:07.640	0.3526	2.288	1.553	442.578
2025-08-14 00:00:38.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:08.160	0.3490	2.288	1.554	442.577
2025-08-14 00:00:39.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:08.160	0.3490	2.288	1.554	442.577
2025-08-14 00:00:40.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:10.100	0.3409	2.288	1.558	442.573
2025-08-14 00:00:41.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:10.650	0.3350	2.288	1.560	442.572
2025-08-14 00:00:42.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:10.650	0.3350	2.288	1.560	442.572
2025-08-14 00:00:43.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:13.450	0.3216	2.288	1.553	442.502
2025-08-14 00:00:44.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:13.450	0.3216	2.288	1.553	442.502
2025-08-14 00:00:45.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:15.290	0.3308	2.288	1.549	442.446
2025-08-14 00:00:46.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:15.850	0.3342	2.288	1.548	442.429
2025-08-14 00:00:47.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:15.850	0.3342	2.288	1.548	442.429
2025-08-14 00:00:48.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:18.170	0.3439	2.288	1.549	442.464
2025-08-14 00:00:49.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:18.670	0.3416	2.288	1.549	442.478
2025-08-14 00:00:50.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:20.570	0.3365	2.288	1.549	442.533
2025-08-14 00:00:51.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:21.130	0.3385	2.288	1.549	442.549
2025-08-14 00:00:52.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:21.130	0.3385	2.288	1.549	442.549
2025-08-14 00:00:53.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:23.960	0.3434	2.288	1.549	442.437
2025-08-14 00:00:54.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:23.960	0.3434	2.288	1.549	442.437
2025-08-14 00:00:55.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:23.960	0.3434	2.288	1.549	442.437
2025-08-14 00:00:56.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:26.440	0.3387	2.288	1.549	442.299
2025-08-14 00:00:57.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:26.440	0.3387	2.288	1.549	442.299
2025-08-14 00:00:58.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:26.990	0.3353	2.288	1.550	442.268
2025-08-14 00:00:59.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:29.220	0.3348	2.289	1.557	442.488
2025-08-14 00:01:00.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:29.220	0.3348	2.289	1.557	442.488
2025-08-14 00:01:01.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:31.620	0.3476	2.289	1.564	442.725
2025-08-14 00:01:02.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:31.620	0.3476	2.289	1.564	442.725
2025-08-14 00:01:03.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:31.620	0.3476	2.289	1.564	442.725
2025-08-14 00:01:04.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:34.460	0.3358	2.289	1.553	442.753
2025-08-14 00:01:05.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:34.460	0.3358	2.289	1.553	442.753
2025-08-14 00:01:06.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:36.900	0.3271	2.289	1.544	442.726
2025-08-14 00:01:07.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:36.900	0.3271	2.289	1.544	442.726
2025-08-14 00:01:08.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:36.900	0.3271	2.289	1.544	442.726
2025-08-14 00:01:09.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:39.680	0.3404	2.290	1.557	442.854
2025-08-14 00:01:10.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:39.680	0.3404	2.290	1.557	442.854
2025-08-14 00:01:11.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:39.680	0.3404	2.290	1.557	442.854
2025-08-14 00:01:12.000	""	""	50	3	8211	0	1	1	1	0.75	8.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:42.070	0.3415	2.290	1.569	442.996
2025-08-14 00:01:13.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:42.070	0.3415	2.290	1.569	442.996
2025-08-14 00:01:14.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:43.650	0.3230	2.290	1.566	442.958
2025-08-14 00:01:15.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:44.880	0.3275	2.289	1.565	442.873
2025-08-14 00:01:16.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:46.770	0.3385	2.289	1.562	442.744
2025-08-14 00:01:17.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:47.310	0.3416	2.289	1.561	442.706
2025-08-14 00:01:18.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:47.310	0.3416	2.289	1.561	442.706
2025-08-14 00:01:19.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:47.860	0.3447	2.289	1.560	442.669
2025-08-14 00:01:20.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:50.100	0.3508	2.289	1.553	442.671
2025-08-14 00:01:21.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:50.100	0.3508	2.289	1.553	442.671
2025-08-14 00:01:22.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:52.470	0.3513	2.289	1.546	442.673
2025-08-14 00:01:23.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:52.470	0.3513	2.289	1.546	442.673
2025-08-14 00:01:24.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:53.020	0.3509	2.289	1.547	442.674
2025-08-14 00:01:25.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:55.300	0.3485	2.290	1.549	442.905
2025-08-14 00:01:26.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:55.300	0.3485	2.290	1.549	442.905
2025-08-14 00:01:27.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:57.770	0.3431	2.290	1.551	443.156
2025-08-14 00:01:28.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:57.770	0.3431	2.290	1.551	443.156
2025-08-14 00:01:29.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:01:57.770	0.3431	2.290	1.551	443.156
2025-08-14 00:01:30.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:02:00.640	0.3444	2.290	1.553	443.356
2025-08-14 00:01:31.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:02:00.640	0.3444	2.290	1.553	443.356
2025-08-14 00:01:32.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:02:01.790	0.3565	2.290	1.554	443.428
2025-08-14 00:01:33.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:02:03.130	0.3517	2.290	1.555	443.510
2025-08-14 00:01:34.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:02:03.130	0.3517	2.290	1.555	443.510
2025-08-14 00:01:35.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:02:03.130	0.3517	2.290	1.555	443.510
2025-08-14 00:01:36.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:02:05.920	0.3342	2.290	1.552	443.237
2025-08-14 00:01:37.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:02:05.920	0.3342	2.290	1.552	443.237
2025-08-14 00:01:38.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:02:08.360	0.3279	2.291	1.549	442.903
2025-08-14 00:01:39.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:02:08.360	0.3279	2.291	1.549	442.903
2025-08-14 00:01:40.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:02:11.220	0.3347	2.291	1.549	442.892
2025-08-14 00:01:41.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:02:11.220	0.3347	2.291	1.549	442.892
2025-08-14 00:01:42.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:02:11.220	0.3347	2.291	1.549	442.892
2025-08-14 00:01:43.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:02:13.650	0.3364	2.291	1.548	442.961
2025-08-14 00:01:44.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:02:13.650	0.3364	2.291	1.548	442.961
2025-08-14 00:01:45.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:02:13.650	0.3364	2.291	1.548	442.961
2025-08-14 00:01:46.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:02:16.470	0.3286	2.292	1.551	443.078
2025-08-14 00:01:47.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:02:16.470	0.3286	2.292	1.551	443.078
